"",gene_symbol,GSM2715271,GSM2715272,GSM2715273,GSM2715274,GSM2715275,GSM2715276,GSM2715277,GSM2715278,GSM2715279
ENSG00000174151,CYB561D1,0,1.05,2.958,0,0,0,2.9633,0,0
ENSG00000174156,GSTA3,0,0,0,0,0,0,0,0,0
ENSG00000174165,ZDHHC24,0,7.1089,3.9582,0,7.7758,2.05,10.7515,2.9672,7.1587
ENSG00000174173,TRMT10C,0.9686,0.9774,4.9862,0,4.0332,0,26.7934,10.0065,7.9178
ENSG00000174175,SELP,0,0,0,0,0,0,0,0,0
ENSG00000174177,CTU2,1.0031,0,1.9925,1.0013,2.9866,1.0028,8.9597,4.0325,0.9959
ENSG00000174197,MGA,1.0313,1.0597,0.9884,0,0.976,0,0,4.9039,2.9169
ENSG00000174206,C12orf66,0,1.0691,0,0,0,1.0236,1.9515,2.9512,0
ENSG00000174225,ARL13A,0,0,0,0,0,0,0,0,0
ENSG00000174226,SNX31,0,0,0,0,0,0,0,0,0
ENSG00000174227,PIGG,0,0.5483,3.0231,0.9842,0,0.9691,16.7233,4.9619,4.0277
ENSG00000174231,PRPF8,0.5087,0,4.4681,0.5063,4.8195,1.0285,20.9655,9.2915,8.515
ENSG00000174233,ADCY6,0,0,4.9313,0,0.9692,2.0554,4.8631,0.9779,0.9675
ENSG00000174236,REP15,0,0,4.0214,0,0,0,0,0,0
ENSG00000174238,PITPNA,0,0,14.8151,0,3.1262,1.0218,29.8585,10.1452,5.8287
ENSG00000174243,DDX23,0.9584,0,17.8528,0,4.0628,0,28.6293,13.0325,9.9843
ENSG00000174255,ZNF80,0,0,0,0,0,0,0,0,0
ENSG00000174276,ZNHIT2,0,0,2.0003,0,2.0115,0,3.0225,1.031,4.1134
ENSG00000174279,EVX2,0,0,0,1.0146,0,0,0,0,0
ENSG00000174282,ZBTB4,0,0,3.9418,0,0,0,1.9449,0.9766,0.9652
ENSG00000174292,TNK1,0,0,8.8997,0,0,0,0,3.9627,1.9482
ENSG00000174306,ZHX3,0,1.0502,1.9756,1.0147,0,0,6.9425,0,2.9814
ENSG00000174307,PHLDA3,0.9595,1.0271,1.0252,0,3.022,0.9749,13.9603,15.9021,8.9619
ENSG00000174325,DIRC1,0,0,0,0,0,0,2.0437,0,0
ENSG00000174326,SLC16A11,0,0,0,0,0,0,0,0,0
ENSG00000174327,SLC16A13,0,0,0,0,0,0,0.9937,0.992,0.9914
ENSG00000174332,GLIS1,0,0,0,0,0,0,5.8892,0,0
ENSG00000174339,OR2Y1,0,0,0,0,0,0,0,0,0
ENSG00000174343,CHRNA9,0,0,0,0,0,0,0.986,0,0
ENSG00000174348,PODN,0,1.0068,0,0,0,0,0,0,0
ENSG00000174353,TRIM74,0,5.2631,14.1906,1.0028,0.986,0,9.1918,3.9712,5.9936
ENSG00000174358,SLC6A19,0,0,30.5633,0,0,0,0,2.9433,0
ENSG00000174365,SNHG11,0.9581,0,8.0499,0,2.0453,0,24.2838,3.0758,2.0714
ENSG00000174370,C11orf45,0,0,0,0,0,0,0,0.9802,0
ENSG00000174371,EXO1,0,0,0,0,1.9996,0,0,0,0.9757
ENSG00000174373,RALGAPA1,0,1.0277,2.0157,0,0,0,2.9115,0.9784,1.937
ENSG00000174405,LIG4,0,0,8.8831,0,0,0,9.7657,0.9796,0.9703
ENSG00000174407,MIR133A2,0,0,0,0,0,0,0,0,0
ENSG00000174417,TRHR,0,0,0,0,0,0,0,0,0
ENSG00000174428,GTF2IRD2B,0.9901,3.6106,5.0727,2.9873,1.0301,0.9658,3.1115,9.2284,11.9966
ENSG00000174429,ABRA,0,0,0,0,0,0,0,0,0
ENSG00000174437,ATP2A2,0,3.0708,11.827,0,2.9208,0.9639,5.8901,2.9374,2.9033
ENSG00000174442,ZWILCH,0,1.4458,1.8535,0,2.9709,0.4545,5.8708,5.9842,0.9737
ENSG00000174444,RPL4,15.1352,14.1684,24.1071,4.9832,93.363,9.0098,385.6684,354.9747,118.8238
ENSG00000174446,SNAPC5,1.9331,1.9511,5.09,0,2.05,1.998,28.6563,5.0709,1.0401
ENSG00000174448,STARD6,0,0,0,0,0,0,2.0078,0,0
ENSG00000174450,GOLGA6L2,0,1.0298,0,0,0,0,0,0,0
ENSG00000174453,VWC2L,0,0,0,0,0,0,0,0,0
ENSG00000174456,C12orf76,0,0.9265,1.0274,2.0112,1.0315,0,9.8351,3.412,2.0035
ENSG00000174460,ZCCHC12,0,0,0,0,0,0,0,0,0
ENSG00000174469,CNTNAP2,0,0,0.5137,0,1.9966,0.5234,0,0,1.9621
ENSG00000174473,GALNTL6,0,0,0,0,0,0,0,0,0
ENSG00000174482,LINGO2,0,0,0,0,0,0,2.9414,0,0
ENSG00000174483,BBS1,0,0,3.0273,0,1.9994,2.0057,5.9833,2.0542,2.0138
ENSG00000174485,DENND4A,0,1.0446,0.9854,0,0,0,20.8716,2.9244,5.8636
ENSG00000174498,IGDCC3,0,0.9627,0,0,5.8652,0,14.7379,5.8808,0
ENSG00000174500,GCSAM,0,0,0,0,0,0,0,0,0
ENSG00000174501,ANKRD36C,1.0255,0,5.5434,0,1.7241,0,16.8006,8.3945,23.3319
ENSG00000174502,SLC26A9,0,0,0,0,0,0,0.976,8.8035,6.7751
ENSG00000174514,MFSD4A,0,0,0,0,0,0,0,0.98,0.9884
ENSG00000174516,PELI3,0,3.053,0,1.0057,0,0,2.9697,0,0
ENSG00000174521,TTC9B,0,1.0234,0,0,0,0,0,0,0
ENSG00000174527,MYO1H,0,0,0,0,0,0,0,0,0
ENSG00000174529,TMEM81,0,0,0,0,0,0,2.0108,0,0
ENSG00000174547,MRPL11,0,1.9398,2.0335,0,9.1612,0.9715,30.0924,14.069,5.104
ENSG00000174562,KLK15,0,0,0,0,0,0,0,0,0
ENSG00000174564,IL20RB,0,0,0,0,0,0,0.9929,0,0
ENSG00000174567,GOLT1A,2.8755,0,21.2853,0,0,0,0,14.2858,1.0356
ENSG00000174574,AKIRIN1,0.9868,0,18.8193,0,29.6562,0,41.0331,31.6342,5.8866
ENSG00000174576,NPAS4,0,0,0,0,0,0,0,0,0
ENSG00000174579,MSL2,1.0371,0,0,0,0,0,4.8722,0.9865,0
ENSG00000174586,ZNF497,0,0,0,0,0,0,1.0393,0,0
ENSG00000174599,TRAM1L1,0,0,0,0,0,0,7.9128,0,0
ENSG00000174600,CMKLR1,0,0,0,0,0,0,5.0042,0,0
ENSG00000174606,ANGEL2,0,1.0206,0,0,1.0087,0,18.8913,0,4.0963
ENSG00000174607,UGT8,0,2.05,37.0265,0.9843,6.8364,0,2.2517,19.5829,26.95
ENSG00000174611,KY,0,0,0,0,0,0,0,0,0
ENSG00000174628,IQCK,1.009,0,0.9945,0,0,0,9.126,3.7497,1.0329
ENSG00000174640,SLCO2A1,0,3.1105,0,0,0,0,0,3.0487,1.9753
ENSG00000174652,ZNF266,1.0288,1.5407,0,1.0126,0.9777,0,6.8693,4.9539,5.9265
ENSG00000174667,OR7D4,0,0,0,0,0,0,0,0,0
ENSG00000174669,SLC29A2,0,0,0,0,1.9685,0,3.9352,7.8924,5.8771
ENSG00000174672,BRSK2,0,0,0,0,0.9888,0,1.959,0,0
ENSG00000174684,B4GAT1,1.0159,0,7.9394,0,8.8807,0,76.1087,18.7756,9.8487
ENSG00000174695,TMEM167A,3.8932,0,17.0648,0.9977,16.0789,0.9684,121.011,56.4318,15.0184
ENSG00000174697,LEP,0,0.7407,0,0,0,0,0,0,0
ENSG00000174705,SH3PXD2B,0,0,0,0,0.968,0,0.9706,2.9256,3.8716
ENSG00000174718,KIAA1551,3.08,0,11.9968,1.0084,6.875,0.978,28.1881,27.5593,9.7969
ENSG00000174720,LARP7,5.0343,3.8277,0.9927,0.9985,5.1901,0.9644,23.1342,2.0622,4.0194
ENSG00000174721,FGFBP3,0,0,0,0,0.9815,0,0,0,0
ENSG00000174738,NR1D2,0,0,0,1.016,2.0619,1.026,1.9548,1.9638,0
ENSG00000174740,PABPC5,0,0,0,0,0,0,2.0167,0,0
ENSG00000174744,BRMS1,0.9498,0,17.0044,0.9909,5.0168,0,16.0854,2.9926,1.031
ENSG00000174748,RPL15,29.289,38.631,53.29,8.8803,163.104,16.8677,977.4298,648.3114,216.8924
ENSG00000174749,C4orf32,2.1095,6.489,1.1175,1.7,0,1.1523,4.1299,3.7434,9.4195
ENSG00000174775,HRAS,0,0,1.5065,0.4989,0,0,1.5568,0,0.5206
ENSG00000174776,WDR49,0,0,0,0,0,0,0,0,0.9843
ENSG00000174780,SRP72,5.1432,0.982,17.8535,2.9989,10.822,1.9984,101.0637,58.2291,34.2723
ENSG00000174788,PCP2,0,0,0,0,0,0,0,0,0
ENSG00000174791,RIN1,0,0,0.9937,0.9892,0,0,16.7403,3.9929,3.9632
ENSG00000174792,C4orf26,0,0,0.9949,0,0,1.061,0,0,0
ENSG00000174796,THAP6,0,0.9846,6.7048,0,0,0.9749,10.2434,6.904,2.9171
ENSG00000174799,CEP135,0.9954,0,6.1938,0,1.002,1.0627,1.0029,0.9774,0.9666
ENSG00000174804,FZD4,0,0,0,0,0,2.0571,0.9709,1.1015,0
ENSG00000174807,CD248,0,0,0,0,0.9814,0,54.0851,2.9536,0
ENSG00000174808,BTC,0,0,0,0,0,0,1.963,0,0
ENSG00000174827,PDZK1,3.0364,0,53.7051,0,0,3.0109,0,39.5061,0
ENSG00000174837,ADGRE1,0,0,0,0,0,0,0,0,0
ENSG00000174839,DENND6A,0,0,0,1.0153,0,0,6.114,2.0036,5.8546
ENSG00000174840,PDE12,0,2.0823,4.0026,0,0,2.2947,10.676,2.9245,0.9621
ENSG00000174842,GLMN,1.0143,1.0148,0,0,0.9879,0,24.8401,2.9669,9.2467
ENSG00000174844,DNAH12,0,0,0,0,0,0,0,0,0
ENSG00000174851,YIF1A,3.8998,0.9317,19.0772,0.9922,9.1399,1.9244,89.5917,28.2835,18.3389
ENSG00000174871,CNIH2,0,1.8701,0,0,0,0,0,0,0
ENSG00000174876,AMY1B,0,0,0,0,0,0,0,0,0
ENSG00000174885,NLRP6,0,0,0,0,0,0,0.9824,0,0
ENSG00000174886,NDUFA11,0.9519,0,19.4314,0,15.3178,0.9635,70.9218,28.5254,23.8186
ENSG00000174891,RSRC1,0.959,0.9556,0,0,2.0225,0.97,12.3926,3.0893,3.085
ENSG00000174898,CATSPERD,0,0,0,0,0,0,0,0,0
ENSG00000174899,PQLC2L,0,0,0,0,0,0,0,0,0
ENSG00000174903,RAB1B,0,0,0,0,1.1546,0,4.9466,0.9888,1.1499
ENSG00000174914,OR9G1,0,0,0,0,0,0,0,0,0
ENSG00000174915,PTDSS2,0,0,0,0.9948,5.1426,0,22.8069,9.8763,1.9597
ENSG00000174917,C19orf70,2.7444,3.4649,10.0298,4.9315,4.1254,1.9331,37.3548,6.1337,5.1593
ENSG00000174928,C3orf33,0,0,2.0533,0,0.9912,0,7.7729,1.0206,0.9901
ENSG00000174937,OR5M3,0,0,0,0,0,0,0,0,0
ENSG00000174938,SEZ6L2,0,0,3.9756,0,3.9839,0,14.6622,8.8334,0.9748
ENSG00000174939,ASPHD1,0,0,0,0,0,0,2.0816,1.0254,2.0391
ENSG00000174943,KCTD13,0,0,1.0282,0,0,0,0,0,1.0321
ENSG00000174944,P2RY14,0,0,0,0,0,0,0,0,0
ENSG00000174945,AMZ1,0,0,0,0,0,0,0,0.9905,0
ENSG00000174946,GPR171,0,0,0,0,0,0,0,0,0
ENSG00000174948,GPR149,0,1.0234,0,0,0,0,0,0,0
ENSG00000174950,CD164L2,0,0,0,0,0,0,0,0,0
ENSG00000174951,FUT1,0,1.3571,0.9969,1.0147,0.9732,0,0,0,2.9069
ENSG00000174953,DHX36,0,0,0,0,2.1226,0,17.0906,2.9852,3.917
ENSG00000174957,OR5J2,0,0,0,0,0,0,0,0,0
ENSG00000174963,ZIC4,0,0,0,0,0,0.9722,0,0.9825,0
ENSG00000174970,OR10AG1,0,0,0,0,0,0,0,0,0
ENSG00000174982,OR4S2,0,0,0,0,0,0,0,0,0
ENSG00000174989,FBXW8,0,0,0,0,0,0,14.7617,1.9719,0
ENSG00000174990,CA5A,3.1291,6.931,1.9694,0,0,0.9618,1.0452,1.0296,0
ENSG00000174992,ZG16,0,1.0313,62.2819,0,0,1.0197,0.9796,0,0
ENSG00000174996,KLC2,0,1.0349,0.9874,1.0137,0.9811,0,1.9662,0,2.0014
ENSG00000175003,SLC22A1,2.9934,0,1.9958,1.0056,0,0,0,0,0
ENSG00000175018,TEX36,0,0,0,0,0,0,0,0,0
ENSG00000175029,CTBP2,0,0,5.5982,0,7.8676,0,29.5884,9.0435,9.3242
ENSG00000175040,CHST2,0,0,0,0,0,0,6.8228,0,0
ENSG00000175048,ZDHHC14,0,0,12.9378,1.0159,0,0,2.9459,0.9754,0
ENSG00000175054,ATR,0,0,0,0,1.9353,0,8.7321,3.0392,0
ENSG00000175061,LRRC75A-AS1,7.729,0.939,33.3753,6.8937,13.141,1.9552,720.117,173.8816,67.1039
ENSG00000175063,UBE2C,1.923,0.9429,0,0,54.6521,0,25.9097,27.5868,17.6239
ENSG00000175065,DSG4,0,0,0,0,0,0,0,0,0
ENSG00000175066,GK5,0.9662,3.6968,7.7675,1.6102,1.964,3.4908,4.8818,1.9487,2.8917
ENSG00000175073,VCPIP1,0,1.0456,0,0,0,0,15.6788,1.9486,1.9228
ENSG00000175077,RTP1,0,0,0,0,0.9849,0,0,0,0
ENSG00000175084,DES,0,0,0,0,0.9845,0,27.763,0,0
ENSG00000175087,PDIK1L,0,0,0,0,0,0,0,0.9845,0.969
ENSG00000175093,SPSB4,0,0,0,0,1.9577,0,0,0,0
ENSG00000175097,RAG2,0,0,0,0,0,0,0,0,0
ENSG00000175104,TRAF6,0,0,24.7894,0.9897,0,0,3.9152,2.9847,7.8066
ENSG00000175105,ZNF654,0,0,4.9265,0,2.0554,0,15.6508,1.9553,1.9288
ENSG00000175106,TVP23C,0.9746,6.3244,1.2266,0,0,0,7.6487,2.5619,2.0777
ENSG00000175110,MRPS22,0.9561,0.9351,23.096,1.0038,2.0345,0.9669,36.5216,13.0911,10.1301
ENSG00000175115,PACS1,1.0282,0.9399,1.5793,0,0,0,1.9568,1.9645,2.9056
ENSG00000175121,WFDC5,0,0.9775,0,0,0,0,0,0,0
ENSG00000175130,MARCKSL1,2.0136,3.0345,9.9514,0,28.8076,2.0104,19.8943,60.5565,34.7428
ENSG00000175137,SH3BP5L,0,1.0311,0,0,0,0,0,0,0
ENSG00000175143,OR2T1,0,0,0,0,0,0,0,0,0
ENSG00000175147,TMEM51-AS1,0,0,0,0,0,1.0283,0,0.9833,0
ENSG00000175155,YPEL2,0.9583,0,5.0341,0,0,0,5.0304,0.9773,1.9329
ENSG00000175161,CADM2,0,0,0,0,4.1065,0,1.0061,0,0
ENSG00000175164,ABO,0,1.042,0,0,0,0,0.9719,0,1.929
ENSG00000175166,PSMD2,3.0027,2.8121,34.7837,0,26.6608,0.9663,115.7218,32.6123,16.8013
ENSG00000175170,FAM182B,0,0,0,0,0,0,0,1.8169,0
ENSG00000175175,PPM1E,0,0,0,0,0,0,0,0,0
ENSG00000175182,FAM131A,0,0,0.9884,0,0,0,0,1.9669,0
ENSG00000175183,CSRP2,4.7909,2.9148,2.0232,2.9566,22.623,4.9074,298.3161,12.2221,6.1933
ENSG00000175189,INHBC,0,0,0,0,0,2.0202,0,0,0
ENSG00000175193,PARL,1.9704,0.9359,12.0912,0,7.0647,0.9664,72.2141,25.9987,19.0771
ENSG00000175197,DDIT3,4.8414,1.9302,33.2736,0.9842,3.0911,3.7162,128.2906,40.6339,29.8281
ENSG00000175198,PCCA,4.0626,0,1.9899,1.0046,7.8701,0.9983,6.0497,20.6979,8.8808
ENSG00000175202,HIGD2B,0,0,0,0,0,0,0,0,0
ENSG00000175203,DCTN2,4.0165,5.4146,31.8364,0.9838,16.8008,1.0013,89.6463,44.4914,31.8887
ENSG00000175206,NPPA,0,0,0,0,0,0,0,0,0
ENSG00000175213,ZNF408,0,0,0,0,3.9299,0,13.7811,16.7493,12.7383
ENSG00000175215,CTDSP2,0,0,0.9862,0,1.0321,0,19.6956,1.9856,5.0241
ENSG00000175216,CKAP5,0,1.0421,3.9406,0,4.9127,1.0278,14.6744,14.6518,2.9722
ENSG00000175220,ARHGAP1,0,0,3.9524,0,0,0,12.7203,6.8669,2.039
ENSG00000175221,MED16,0,0,5.1347,0,2.9393,0.9978,20.0884,10.9113,16.5927
ENSG00000175224,ATG13,4.0603,2.8888,3.0445,0,8.874,0.9617,21.6452,4.059,1.0405
ENSG00000175229,GAL3ST3,0,0,0,0,0.9958,0,0,0,0
ENSG00000175262,C1orf127,0,0,0,0,0,0,0,0,0
ENSG00000175264,CHST1,0,0,0,0,0,0,0.9821,0,0
ENSG00000175265,GOLGA8A,3.1102,0,0,2.0304,0,0,4.6065,9.5815,18.6407
ENSG00000175267,VWA3A,0,0,0,0,0,0,0,0,0
ENSG00000175274,TP53I11,0,1.9603,4.9525,0,6.9714,0,12.8318,7.9059,6.8518
ENSG00000175279,CENPS,0,0,0,0,0,0,4.1351,1.0255,0
ENSG00000175283,DOLK,0,1.0199,2.977,0,2.9595,0,20.752,3.9521,0
ENSG00000175287,PHYHD1,0,0.9503,0,0,2.0239,0.5609,18.0145,2.983,0
ENSG00000175294,CATSPER1,0,0,0,0,0,0,0,0,0
ENSG00000175305,CCNE2,0,0,2.9977,0,0,0,0,0,0
ENSG00000175309,PHYKPL,0.9492,0.9525,16.9875,0,1.9604,0,13.0569,6.972,8.9241
ENSG00000175311,ANKS4B,0,3.7563,13.8134,0,0,1.0439,0.9752,5.8717,6.1338
ENSG00000175315,CST6,0,0,0,0,1.0323,0,0,0,0
ENSG00000175318,GRAMD2,0,1.0293,0.9892,0,0,0,0,0,0
ENSG00000175322,ZNF519,0,5.9681,0,0,6.9458,1.0374,1.1028,0,2.2184
ENSG00000175324,LSM1,0.9485,0,7.0445,1.9829,4.0389,0,40.5968,4.0143,1.4058
ENSG00000175325,PROP1,0,0,0,0,0,0,0,0,0
ENSG00000175329,ISX,0,0,15.8135,0,0,0,0,0.982,0
ENSG00000175334,BANF1,2.0316,0.9883,7.1178,0.9883,9.1221,0.9671,44.9632,17.1397,11.1856
ENSG00000175336,APOF,0,1.0119,0,0,0,0,0.9944,0,0.9922
ENSG00000175344,CHRNA7,0,2.9331,0.9891,0,0,1.29,0,0,0
ENSG00000175348,TMEM9B,0,0,36.77,0,2.0016,0.9987,50.5617,4.9447,4.9687
ENSG00000175352,NRIP3,0,2.1054,0,0,0.9745,0,5.8609,0,0
ENSG00000175354,PTPN2,1.9433,1.7898,18.0442,2.9757,7.208,0,54.566,9.9738,9.9597
ENSG00000175356,SCUBE2,0,0,0,0,0.9788,0,4.0229,1.0308,0
ENSG00000175376,EIF1AD,0,0,0,0,1.0321,0,3.2772,3.071,1.0413
ENSG00000175387,SMAD2,4.1651,31.2351,12.1709,1.262,4.9871,9.3472,26.6612,10.0083,19.0548
ENSG00000175390,EIF3F,2.5131,1.4915,3.9987,0.4943,10.5626,0,50.6575,25.07,14.1142
ENSG00000175395,ZNF25,0,0,0,0,0,1.9971,8.8015,0,0
ENSG00000175398,OR10P1,0,0,0,0,0,0,0,0,0
ENSG00000175414,ARL10,0,2.5329,0,1.0632,0,0,0.9721,0,0.961
ENSG00000175416,CLTB,5.8873,0,84.2612,0.9919,2.0264,1.9765,68.8801,9.056,14.2249
ENSG00000175426,PCSK1,0,0,0,0,0,0,0,0,0
ENSG00000175445,LPL,0,0,0,0,0,0,0,0,0
ENSG00000175449,RFESD,0.9511,0,0,0,2.051,0,1.0477,2.0144,2.0079
ENSG00000175455,CCDC14,2.0069,0,0,0,0.9745,0,17.79,6.0177,2.0796
ENSG00000175463,TBC1D10C,0,1.0104,0,0,0,0,0,0,0
ENSG00000175467,SART1,0,0,1.9765,0,0,0.9667,2.9807,2.0058,2.0249
ENSG00000175470,PPP2R2D,1.04,2.9634,5.9717,1.0165,0,0,10.9467,2.9833,7.8886
ENSG00000175471,MCTP1,0,0,0,0,0,0,3.0004,0,0
ENSG00000175482,POLD4,1.9195,5.7137,38.0573,0.9895,6.1424,0.9758,54.1666,0,4.6966
ENSG00000175485,OR52W1,0,0,0,0,0,0,0,0,0
ENSG00000175489,LRRC25,0,0,0,0,0,0,0.9906,0,0
ENSG00000175497,DPP10,0,0,0,0,0,0,0.9873,0.9821,0
ENSG00000175505,CLCF1,0,0,0,0,0,0,8.9271,0,0.9892
ENSG00000175513,TSGA10IP,0,1.0168,0,0,0,0,0,0,0
ENSG00000175514,GPR152,0,0,0,0,0,0,0,0,0
ENSG00000175518,UBQLNL,0,0,0,0,0,0,0,0,0
ENSG00000175520,UBQLN3,0,0,0,0,0,0,0,0,0
ENSG00000175535,PNLIP,0,0,0,0,0,0,0,0,0
ENSG00000175536,LIPT2,0,0.9775,3.0425,0,1.0236,0,4.0935,2.0461,1.0405
ENSG00000175538,KCNE3,0,1.0374,0.9886,0,0.9774,0.9667,8.4018,2.0342,0
ENSG00000175544,CABP4,0,0.906,0,0,0,0,0,0,0
ENSG00000175548,ALG10B,0,0,0.984,0,0,0,5.8152,2.9226,0
ENSG00000175550,DRAP1,0,1.8978,2.0192,0,5.1611,0,27.7209,4.0916,4.1169
ENSG00000175556,LONRF3,1.0116,0,4.9459,0,0,0,0,0,0
ENSG00000175564,UCP3,0,0,0,0,0,0,0,0,0
ENSG00000175567,UCP2,0,3.004,1.0077,0,12.0893,1.9962,3.0441,20.1489,3.9369
ENSG00000175573,C11orf68,1.0009,0,1.9939,0,1.9955,0,19.9609,1.9915,1.9957
ENSG00000175575,PAAF1,0,4.0595,2.991,4.0339,5.013,0,22.9235,21.948,6.102
ENSG00000175581,MRPL48,0.9632,7.0133,6.0357,0,6.1542,1.0091,12.092,8.135,8.1897
ENSG00000175582,RAB6A,4.1148,1.0309,40.5207,0.9841,13.8611,0,99.0933,42.2126,44.9484
ENSG00000175591,P2RY2,0,0,6.9456,0,0,0,0,0,0
ENSG00000175592,FOSL1,0,0,4.9771,0,0.9941,1.0046,13.9857,2.9796,5.0098
ENSG00000175595,ERCC4,0,0.939,5.0252,0,2.062,0,9.2507,5.0109,0
ENSG00000175600,SUGCT,0,0,0,0,0,0,0,0.9994,0
ENSG00000175602,CCDC85B,2.0016,1.0061,0.997,1.0003,33.9279,1.0012,32.967,15.9331,22.9532
ENSG00000175606,TMEM70,0.9614,0,17.9075,0,1.9751,0,65.4796,5.9324,4.9982
ENSG00000175611,LINC00476,0,4.1154,0.9894,0,0,1.018,4.0806,2.0046,0
ENSG00000175619,OR4B1,0,0,0,0,0,0,0,0,0
ENSG00000175634,RPS6KB2,0,1.1255,12.9697,0,0,0.9776,36.9282,6.9455,6.9837
ENSG00000175643,RMI2,0,0,0,0,7.9998,0,3.003,4.9862,3.0472
ENSG00000175646,PRM1,0,0,0,0,0,0,0,0,0
ENSG00000175662,TOM1L2,0,0.9476,0.9856,0,0,0,6.8286,1.0008,0
ENSG00000175664,TEX26,0,0,0,0,0,0,0,0,0
ENSG00000175676,GOLGA8DP,0,0,0,0,0,0,0,0,0
ENSG00000175691,ZNF77,0,0,0,0,0,0,3.9576,0,0.9861
ENSG00000175697,GPR156,0,0,0,0,0,0,0,0,0
ENSG00000175699,LINC00521,0,0,0,0,0,0,0,0,0
ENSG00000175707,KDF1,0,1.0102,0.9943,0,0,0,0,1.9827,2.9819
ENSG00000175711,B3GNTL1,0,0,0,0,2.0052,0,1.0035,1.0219,0.5178
ENSG00000175718,RBMXL3,0,0,0,0,0,0,0,0,0
ENSG00000175727,MLXIP,0,2.5607,1.1467,0,0.5094,0,5.9055,3.4148,3.394
ENSG00000175745,NR2F1,0,0,0,0,0,0,9.8831,0.98,0.9709
ENSG00000175756,AURKAIP1,2.8736,0.9581,16.1757,1.967,21.6364,1.9419,33.8553,21.4362,16.5165
ENSG00000175764,TTLL11,0,0,0,0,0,0,1.0218,1.9776,1.0264
ENSG00000175766,EIF4E1B,0,0,0,0,0,0,0,0,0
ENSG00000175768,TOMM5,7.5987,4.7701,18.3728,0.9841,15.4833,3.8763,186.5923,44.9228,35.3972
ENSG00000175779,C15orf53,0,0,0,0,0,0,0,0,0
ENSG00000175782,SLC35E3,0,16.0365,8.1622,0,0.9702,1.7199,3.953,7.8283,8.6695
ENSG00000175785,PRIMA1,0,0,0,0,0,0,0,0,0
ENSG00000175787,ZNF169,0,1.0111,0,0,0,0,1.0409,0,0
ENSG00000175792,RUVBL1,2.0045,1.0131,0,0,15.8725,1.0064,8.941,13.9019,8.9197
ENSG00000175793,SFN,0,0,0,0,3.0154,0,1.0059,1.0008,3.0195
ENSG00000175806,MSRA,0,0,0,0,0,0,0,0,0
ENSG00000175809,ZNF645,0,0,0,0,0,0,0,0,0
ENSG00000175820,CCDC168,0,0,0,1.0202,0,0,0,0,0
ENSG00000175826,CTDNEP1,0,0,1.0276,0,0,0,4.0088,1.0301,3.0882
ENSG00000175832,ETV4,0,0,1.0114,0,9.8685,0,0.9875,3.9936,2.952
ENSG00000175854,SWI5,0,0,11.2216,1.968,1.0202,0,49.7034,10.2256,2.0687
ENSG00000175857,GAPT,0,0,0,0,0,0,0,0,0
ENSG00000175866,BAIAP2,1.9131,0.9327,0,0,0,0,5.0005,3.015,0
ENSG00000175868,CALCB,0,0,0,0,0,0,0,0,0
ENSG00000175874,CREG2,0,0,1.0192,0,0,0.9752,0,0.9761,5.9133
ENSG00000175877,WBSCR28,1.9295,0,0,0,0,0,0,0,0
ENSG00000175879,HOXD8,0,0,0,0,0,0,0.9968,0,0
ENSG00000175893,ZDHHC21,0,0,0,0,0,1.0298,3.1366,0,1.9237
ENSG00000175894,TSPEAR,0,0,0,0,0,0,0,0,0
ENSG00000175895,PLEKHF2,1.0269,0,6.9246,0,0,0,21.726,3.9314,4.879
ENSG00000175899,A2M,11.1362,5.0076,4.9309,1.0155,0,3.0254,1.0479,154.4948,5.8037
ENSG00000175906,ARL4D,0,1.009,0,0,0,0,11.9604,9.9416,0.9951
ENSG00000175920,DOK7,0,0,0,0,0,0,0,0,0
ENSG00000175928,LRRN1,0,0,0,0,7.7959,0,1.9535,1.9595,0.9705
ENSG00000175931,UBE2O,0,1.0787,3.0462,0,4.9086,0,7.8264,2.9781,2.9698
ENSG00000175938,ORAI3,0,0,6.4213,0,0.985,0,82.7366,14.9215,7.9809
ENSG00000175946,KLHL38,0,0,0,0,0,0,0,0,0
ENSG00000175967,FLJ34503,0,0,0,0,0,0,0,0.9866,0
ENSG00000175970,UNC119B,0,0,0,0,0.9727,0,1.9502,0.9785,1.937
ENSG00000175984,DENND2C,0,1.0408,0.9917,0,0.972,0,3.0134,0,0
ENSG00000175985,PLEKHD1,1.0377,1.0802,0,0,0.9717,1.0253,0,0,0
ENSG00000176009,ASCL3,0,0,0,0,0,0,0,0,0
ENSG00000176014,TUBB6,0.9995,0.9774,6.2413,2.995,81.475,0.9835,44.3162,9.9188,13.8158
ENSG00000176018,LYSMD3,0,0,3.9492,0,1.9487,0,25.3671,9.7879,11.6272
ENSG00000176020,AMIGO3,0,0,0,0,0,0,0,0,0
ENSG00000176022,B3GALT6,0,0,0,0,0,1.0177,11.7809,4.9167,0
ENSG00000176024,ZNF613,0,0,0,0,2.969,0,4.9113,0,0.9826
ENSG00000176029,C11orf16,0,0,0,0,0,0,0,0,0
ENSG00000176040,TMPRSS7,0,0,0,0,0,0,0,0,0
ENSG00000176046,NUPR1,17.3364,16.7244,0,3.0895,0,1.9947,41.3101,11.8164,0.9659
ENSG00000176049,JAKMIP2,0,0,0,0,2.9093,0,16.5441,0,0
ENSG00000176055,MBLAC2,0,0,0,0,0,0,3.9017,1.9575,1.9377
